t,rpm,speed_mph,coolant_c,accel_g,distance_miles,fuel_rate_gph,maf_gps,instant_mpg
467.304,712.0,1.864114,89.0,0.0,3.245564,0.0,2.59,45.588116
467.535,710.0,1.864114,89.0,0.0,3.245686,0.0,2.59,45.588116
467.816,711.0,1.864114,89.0,0.0,3.245829,0.0,2.59,45.588116
468.045,705.0,0.0,89.0,-0.078613,3.245829,0.0,2.59,45.588116
468.333,714.0,0.0,90.0,-0.082571,3.245829,0.0,2.59,45.588116
468.655,721.0,0.0,89.0,-0.075864,3.245829,0.0,2.59,45.588116
468.988,725.0,0.0,90.0,-0.072465,3.245829,0.0,2.59,45.588116
469.332,719.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
469.653,716.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
469.988,713.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
470.317,722.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
470.644,726.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
470.968,711.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
471.313,699.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
471.677,685.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
471.991,683.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
472.368,681.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
472.665,683.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
473.003,691.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
473.308,696.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
473.592,764.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
473.891,1195.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
474.179,1292.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
474.506,1060.0,0.0,90.0,0.0,3.245829,0.0,2.59,45.588116
474.813,931.0,2.485485,90.0,0.09283,3.246044,0.0,2.59,45.588116
475.16,846.0,4.349598,90.0,0.156296,3.246458,0.0,2.59,45.588116
475.489,806.0,4.349598,90.0,0.151381,3.246854,0.0,2.59,45.588116
475.784,829.0,4.349598,90.0,0.15515,3.247205,0.0,2.59,45.588116
476.085,1254.0,3.728227,90.0,0.044547,3.247526,0.0,2.59,45.588116
476.372,1716.0,3.728227,90.0,-0.023372,3.24782,0.0,2.59,45.588116
476.705,1760.0,4.97097,90.0,-0.023372,3.24828,0.0,2.59,45.588116
477.024,1875.0,6.213712,90.0,-0.023372,3.248834,0.0,2.59,45.588116
477.356,2003.0,6.213712,90.0,0.089158,3.249383,0.0,2.59,45.588116
477.665,2025.0,7.456454,90.0,0.13142,3.250053,0.0,2.59,45.588116
477.963,2128.0,9.320568,89.0,0.157536,3.250886,0.0,2.59,45.588116
478.331,2215.0,9.320568,89.0,0.108372,3.251741,0.0,2.59,45.588116
478.617,2117.0,11.184681,89.0,0.17968,3.252678,0.0,2.59,45.588116
478.924,2050.0,11.184681,89.0,0.134959,3.253582,0.0,2.59,45.588116
479.207,1943.0,11.184681,89.0,0.068308,3.254487,0.0,2.59,45.588116
479.509,1856.0,13.048795,89.0,0.144222,3.255592,0.0,2.59,45.588116
479.839,1989.0,14.912909,89.0,0.139027,3.256945,0.0,2.59,45.588116
480.127,2060.0,14.912909,89.0,0.141266,3.258128,0.0,2.59,45.588116
480.416,1963.0,14.912909,88.0,0.140598,3.259362,0.0,2.59,45.588116
480.711,1928.0,14.912909,89.0,0.070716,3.260575,0.0,2.59,45.588116
481.024,2007.0,16.777022,88.0,0.071733,3.261997,0.0,2.59,45.588116
481.361,1847.0,18.019765,88.0,0.114794,3.263715,0.0,2.59,45.588116
481.705,1774.0,18.019765,88.0,0.109872,3.265428,0.0,2.59,45.588116
482.037,1286.0,18.019765,88.0,0.106838,3.267104,0.0,2.59,45.588116
482.365,1150.0,18.019765,88.0,0.042246,3.269072,0.0,2.59,45.588116
482.735,1115.0,18.019765,88.0,0.0,3.270549,0.0,2.59,45.588116
483.049,1092.0,18.019765,88.0,0.0,3.272157,0.0,2.59,45.588116
483.369,1077.0,18.019765,88.0,0.0,3.273778,0.0,2.59,45.588116
483.7,1056.0,18.019765,88.0,0.0,3.275433,0.0,2.59,45.588116
484.056,1026.0,18.019765,89.0,0.0,3.277211,0.0,2.59,45.588116
484.389,1003.0,17.398393,89.0,-0.021151,3.278829,0.0,2.59,45.588116
484.745,992.0,17.398393,89.0,-0.020585,3.280526,0.0,2.59,45.588116
485.061,1000.0,17.398393,89.0,-0.02082,3.282068,0.0,2.59,45.588116
485.413,991.0,17.398393,89.0,-0.020885,3.283764,0.0,2.59,45.588116
485.732,1175.0,17.398393,89.0,0.0,3.28532,0.0,2.59,45.588116
486.07,1222.0,17.398393,89.0,0.0,3.28693,0.0,2.59,45.588116
486.373,1609.0,17.398393,89.0,0.0,3.288358,0.0,2.59,45.588116
486.661,1842.0,16.777022,89.0,-0.022694,3.289753,0.0,2.59,45.588116
486.968,1857.0,18.019765,89.0,-0.022694,3.291242,0.0,2.59,45.588116
487.256,1748.0,18.019765,89.0,-0.022694,3.292684,0.0,2.59,45.588116
487.58,1615.0,18.019765,89.0,-0.022694,3.294369,0.0,2.59,45.588116
487.939,1701.0,18.019765,89.0,0.044314,3.296112,0.0,2.59,45.588116
488.265,1667.0,18.019765,89.0,0.0,3.297789,0.0,2.59,45.588116
488.584,1643.0,19.262507,89.0,0.042679,3.299442,0.0,2.59,45.588116
488.896,1726.0,20.505249,89.0,0.086095,3.301255,0.0,2.59,45.588116
489.269,1750.0,20.505249,89.0,0.085234,3.303415,0.0,2.59,45.588116
489.565,1659.0,20.505249,89.0,0.087129,3.305031,0.0,2.59,45.588116
489.844,1763.0,20.505249,89.0,0.044946,3.306686,0.0,2.59,45.588116
490.128,1832.0,20.505249,89.0,0.0,3.308256,0.0,2.59,45.588116
490.464,1570.0,21.747992,89.0,0.047374,3.310262,0.0,2.59,45.588116
490.76,1452.0,21.747992,89.0,0.047408,3.312067,0.0,2.59,45.588116
491.035,1458.0,21.747992,89.0,0.047571,3.313737,0.0,2.59,45.588116
491.309,1514.0,22.990734,89.0,0.095932,3.31551,0.0,2.59,45.588116
491.612,1546.0,22.990734,89.0,0.04937,3.317382,0.0,2.59,45.588116
491.913,1575.0,22.990734,89.0,0.049156,3.319385,0.0,2.59,45.588116
492.246,1600.0,22.990734,89.0,0.04679,3.321479,0.0,2.59,45.588116
492.527,1609.0,22.990734,90.0,0.0,3.323267,0.0,2.59,45.588116
492.82,1627.0,24.854848,89.0,0.070314,3.32536,0.0,2.59,45.588116
493.104,1636.0,26.09759,90.0,0.118923,3.327815,0.0,2.59,45.588116
493.464,1635.0,26.09759,89.0,0.116267,3.329994,0.0,2.59,45.588116
493.784,1562.0,26.09759,90.0,0.112684,3.332306,0.0,2.59,45.588116
494.097,1523.0,26.09759,90.0,0.044386,3.334541,0.0,2.59,45.588116
494.423,1386.0,26.09759,90.0,0.0,3.336897,0.0,2.59,45.588116
494.701,1453.0,26.09759,89.0,0.0,3.338969,0.0,2.59,45.588116
494.987,1543.0,27.340332,89.0,0.047082,3.341153,0.0,2.59,45.588116
495.285,1525.0,27.340332,90.0,0.047676,3.343337,0.0,2.59,45.588116
495.596,1450.0,26.718961,90.0,0.047676,3.34563,0.0,2.59,45.588116
495.885,1076.0,26.09759,90.0,0.0,3.347764,0.0,2.59,45.588116
496.169,1137.0,26.09759,90.0,-0.047943,3.349749,0.0,2.59,45.588116
496.464,1082.0,26.09759,90.0,-0.04805,3.351914,0.0,2.59,45.588116
496.775,1052.0,26.09759,90.0,-0.02401,3.354242,0.0,2.59,45.588116
497.108,1030.0,26.09759,90.0,0.0,3.357227,0.0,2.59,45.588116
497.472,989.0,26.09759,90.0,0.0,3.359287,0.0,2.59,45.588116
497.805,932.0,25.476219,90.0,-0.021124,3.361638,0.0,2.59,45.588116
498.149,920.0,25.476219,90.0,-0.020626,3.364086,0.0,2.59,45.588116
498.481,943.0,24.233476,90.0,-0.061925,3.366319,0.0,2.59,45.588116
498.811,978.0,21.747992,90.0,-0.148109,3.368307,0.0,2.59,45.588116
499.12,949.0,21.747992,90.0,-0.129239,3.370168,0.0,2.59,45.588116
499.453,918.0,19.883878,90.0,-0.195456,3.372029,0.0,2.59,45.588116
499.74,903.0,18.019765,90.0,-0.224917,3.373447,0.0,2.59,45.588116
500.035,888.0,18.019765,90.0,-0.138829,3.374907,0.0,2.59,45.588116
500.311,865.0,16.155651,90.0,-0.21404,3.376129,0.0,2.59,45.588116
500.626,860.0,14.912909,90.0,-0.193171,3.377469,0.0,2.59,45.588116
500.957,842.0,14.912909,90.0,-0.116367,3.378833,0.0,2.59,45.588116
501.236,837.0,14.291537,90.0,-0.141528,3.379928,0.0,2.59,45.588116
501.529,816.0,14.291537,90.0,-0.069753,3.381108,0.0,2.59,45.588116
501.816,814.0,13.670166,90.0,-0.047587,3.382218,0.0,2.59,45.588116
502.128,818.0,12.427424,90.0,-0.096776,3.383272,0.0,2.59,45.588116
502.4,805.0,12.427424,90.0,-0.073031,3.384189,0.0,2.59,45.588116
502.675,810.0,12.427424,90.0,-0.074155,3.385143,0.0,2.59,45.588116
503.004,815.0,12.427424,90.0,-0.047703,3.386489,0.0,2.59,45.588116
503.339,804.0,12.427424,90.0,0.0,3.387445,0.0,2.59,45.588116
503.676,800.0,12.427424,90.0,0.0,3.388616,0.0,2.59,45.588116
504.009,805.0,12.427424,90.0,0.0,3.38977,0.0,2.59,45.588116
504.307,807.0,12.427424,90.0,0.0,3.390788,0.0,2.59,45.588116
504.599,800.0,11.806053,90.0,-0.022485,3.391742,0.0,2.59,45.588116
504.875,800.0,11.806053,90.0,-0.023622,3.392647,0.0,2.59,45.588116
505.176,798.0,11.806053,90.0,-0.024269,3.393654,0.0,2.59,45.588116
505.513,763.0,13.048795,90.0,-0.024269,3.394855,0.0,2.59,45.588116
505.844,741.0,12.427424,90.0,-0.024269,3.396009,0.0,2.59,45.588116
506.149,722.0,12.427424,90.0,-0.024269,3.397033,0.0,2.59,45.588116
506.425,710.0,10.56331,90.0,-0.04536,3.397874,0.0,2.59,45.588116
506.724,765.0,8.699197,90.0,-0.163688,3.398602,0.0,2.59,45.588116
507.024,813.0,8.699197,90.0,-0.144032,3.399316,0.0,2.59,45.588116
507.327,800.0,7.456454,90.0,-0.192281,3.399934,0.0,2.59,45.588116
507.609,743.0,7.456454,90.0,-0.119626,3.400528,0.0,2.59,45.588116
507.896,720.0,5.592341,90.0,-0.120851,3.400976,0.0,2.59,45.588116
508.197,705.0,3.728227,90.0,-0.193204,3.401285,0.0,2.59,45.588116
508.529,719.0,3.728227,90.0,-0.141418,3.401631,0.0,2.59,45.588116
508.869,732.0,3.106856,90.0,-0.157383,3.401989,0.0,2.59,45.588116
509.22,741.0,3.106856,90.0,-0.085558,3.402223,0.0,2.59,45.588116
509.532,753.0,3.106856,90.0,-0.021214,3.4025,0.0,2.59,45.588116
509.839,754.0,2.485485,90.0,-0.04325,3.402705,0.0,2.59,45.588116
510.116,853.0,2.485485,90.0,-0.022702,3.402895,0.0,2.59,45.588116
510.405,1157.0,2.485485,90.0,-0.023907,3.403103,0.0,2.59,45.588116
510.703,1383.0,4.349598,90.0,-0.023907,3.403447,0.0,2.59,45.588116
511.04,1580.0,4.349598,90.0,0.070755,3.403863,0.0,2.59,45.588116
511.345,1617.0,4.349598,90.0,0.069149,3.404237,0.0,2.59,45.588116
511.701,1698.0,5.592341,90.0,0.109321,3.404787,0.0,2.59,45.588116
512.02,1636.0,7.456454,90.0,0.10756,3.405454,0.0,2.59,45.588116
512.295,1793.0,7.456454,90.0,0.112811,3.405997,0.0,2.59,45.588116
512.579,1919.0,8.699197,90.0,0.160702,3.406693,0.0,2.59,45.588116
512.883,1851.0,8.699197,90.0,0.119757,3.407437,0.0,2.59,45.588116
513.2,1614.0,8.699197,90.0,0.048,3.408184,0.0,2.59,45.588116
513.477,1313.0,10.56331,90.0,0.119891,3.408992,0.0,2.59,45.588116
513.752,1210.0,10.56331,90.0,0.072462,3.409807,0.0,2.59,45.588116
514.052,1178.0,11.806053,89.0,0.121182,3.410797,0.0,2.59,45.588116
514.365,1137.0,11.806053,89.0,0.121568,3.411848,0.0,2.59,45.588116
514.74,1046.0,11.806053,89.0,0.044856,3.413052,0.0,2.59,45.588116
515.04,970.0,11.806053,89.0,0.043982,3.414044,0.0,2.59,45.588116
515.325,888.0,11.184681,89.0,-0.022259,3.414942,0.0,2.59,45.588116
515.6,810.0,11.184681,89.0,-0.02294,3.415765,0.0,2.59,45.588116
515.9,786.0,9.941939,89.0,-0.073214,3.416623,0.0,2.59,45.588116
516.232,855.0,8.699197,89.0,-0.11881,3.417419,0.0,2.59,45.588116
516.541,909.0,8.699197,89.0,-0.093137,3.418174,0.0,2.59,45.588116
516.828,918.0,8.077825,89.0,-0.115281,3.418821,0.0,2.59,45.588116
517.116,917.0,6.213712,90.0,-0.139776,3.419316,0.0,2.59,45.588116
517.405,896.0,6.213712,89.0,-0.096576,3.419801,0.0,2.59,45.588116
517.717,879.0,5.592341,90.0,-0.120501,3.420281,0.0,2.59,45.588116
517.993,867.0,5.592341,90.0,-0.097317,3.420732,0.0,2.59,45.588116
518.287,865.0,5.592341,90.0,-0.02419,3.421176,0.0,2.59,45.588116
518.611,881.0,5.592341,90.0,-0.023493,3.421681,0.0,2.59,45.588116
518.916,889.0,5.592341,90.0,0.0,3.422144,0.0,2.59,45.588116
519.228,886.0,4.97097,90.0,-0.022936,3.422699,0.0,2.59,45.588116
519.591,888.0,4.97097,90.0,-0.021722,3.423079,0.0,2.59,45.588116
519.892,1051.0,4.97097,90.0,-0.022108,3.423507,0.0,2.59,45.588116
520.164,1229.0,4.97097,90.0,-0.022701,3.423873,0.0,2.59,45.588116
520.452,1315.0,4.97097,90.0,0.0,3.424269,0.0,2.59,45.588116
520.752,1460.0,4.97097,90.0,0.0,3.424679,0.0,2.59,45.588116
521.063,1627.0,6.213712,90.0,0.048379,3.425237,0.0,2.59,45.588116
521.36,1671.0,6.213712,90.0,0.047366,3.425745,0.0,2.59,45.588116
521.637,1600.0,7.456454,90.0,0.095596,3.426319,0.0,2.59,45.588116
521.936,1584.0,8.699197,90.0,0.143584,3.427047,0.0,2.59,45.588116
522.248,1528.0,8.699197,90.0,0.09561,3.427795,0.0,2.59,45.588116
522.579,1422.0,8.699197,90.0,0.092939,3.428587,0.0,2.59,45.588116
522.863,1282.0,8.699197,90.0,0.04622,3.429268,0.0,2.59,45.588116
523.136,1174.0,8.699197,90.0,0.0,3.42993,0.0,2.59,45.588116
523.449,1107.0,8.699197,90.0,0.0,3.4307,0.0,2.59,45.588116
523.773,1001.0,8.699197,90.0,0.0,3.431447,0.0,2.59,45.588116
524.079,922.0,8.699197,90.0,0.0,3.432194,0.0,2.59,45.588116
524.355,908.0,8.699197,90.0,0.0,3.432864,0.0,2.59,45.588116
524.632,900.0,8.699197,90.0,0.0,3.43356,0.0,2.59,45.588116
524.968,914.0,9.941939,90.0,0.047417,3.434471,0.0,2.59,45.588116
525.317,915.0,9.941939,90.0,0.045764,3.435464,0.0,2.59,45.588116
525.629,905.0,9.320568,90.0,0.045764,3.436258,0.0,2.59,45.588116
525.923,900.0,9.320568,90.0,0.021942,3.436997,0.0,2.59,45.588116
526.199,900.0,10.56331,90.0,0.021942,3.437815,0.0,2.59,45.588116
526.488,892.0,10.56331,90.0,0.021942,3.43866,0.0,2.59,45.588116
526.789,895.0,9.941939,90.0,0.021942,3.439513,0.0,2.59,45.588116
527.125,890.0,9.320568,90.0,0.0,3.440365,0.0,2.59,45.588116
527.444,880.0,9.320568,90.0,-0.045506,3.441202,0.0,2.59,45.588116
527.777,877.0,9.320568,90.0,-0.043951,3.44206,0.0,2.59,45.588116
528.056,885.0,9.320568,90.0,-0.022361,3.442773,0.0,2.59,45.588116
528.331,895.0,9.320568,90.0,0.0,3.44349,0.0,2.59,45.588116
528.643,1147.0,9.320568,90.0,0.0,3.444258,0.0,2.59,45.588116
528.908,1303.0,9.320568,90.0,0.0,3.444989,0.0,2.59,45.588116
529.173,1389.0,9.320568,90.0,0.0,3.445661,0.0,2.59,45.588116
529.457,1373.0,9.320568,90.0,0.0,3.446435,0.0,2.59,45.588116
529.736,1318.0,9.320568,90.0,0.0,3.447117,0.0,2.59,45.588116
530.017,1210.0,10.56331,90.0,0.051096,3.447962,0.0,2.59,45.588116
530.315,1122.0,10.56331,91.0,0.049566,3.448852,0.0,2.59,45.588116
530.623,1091.0,10.56331,91.0,0.04858,3.449727,0.0,2.59,45.588116
530.989,1049.0,10.56331,91.0,0.045221,3.450809,0.0,2.59,45.588116
531.288,1029.0,10.56331,91.0,0.0,3.451662,0.0,2.59,45.588116
531.564,1015.0,11.806053,91.0,0.045374,3.452611,0.0,2.59,45.588116
531.848,1001.0,11.806053,91.0,0.046238,3.453518,0.0,2.59,45.588116
532.159,998.0,11.806053,91.0,0.048407,3.454524,0.0,2.59,45.588116
532.475,987.0,10.56331,91.0,0.0,3.455469,0.0,2.59,45.588116
532.756,959.0,10.56331,91.0,-0.047517,3.456284,0.0,2.59,45.588116
533.035,1046.0,10.56331,91.0,-0.047728,3.45712,0.0,2.59,45.588116
533.321,1467.0,10.56331,91.0,-0.048786,3.457929,0.0,2.59,45.588116
533.644,1732.0,10.56331,91.0,0.0,3.458905,0.0,2.59,45.588116
533.975,1621.0,10.56331,91.0,0.0,3.459875,0.0,2.59,45.588116
534.304,1568.0,11.806053,91.0,0.044653,3.460967,0.0,2.59,45.588116
534.593,1421.0,13.048795,91.0,0.089046,3.462015,0.0,2.59,45.588116
534.876,1350.0,13.048795,91.0,0.091959,3.463012,0.0,2.59,45.588116
535.164,1302.0,14.291537,91.0,0.142957,3.464162,0.0,2.59,45.588116
535.488,1285.0,14.291537,91.0,0.095661,3.465461,0.0,2.59,45.588116
535.785,1244.0,13.670166,91.0,0.095661,3.466617,0.0,2.59,45.588116
536.074,1177.0,13.670166,91.0,0.023654,3.467701,0.0,2.59,45.588116
536.426,1150.0,13.670166,91.0,-0.022445,3.468988,0.0,2.59,45.588116
536.717,1075.0,14.912909,91.0,-0.022445,3.470183,0.0,2.59,45.588116
537.011,987.0,14.291537,91.0,-0.022445,3.471374,0.0,2.59,45.588116
537.324,933.0,14.291537,91.0,-0.022445,3.472647,0.0,2.59,45.588116
537.607,921.0,14.291537,91.0,0.023989,3.473732,0.0,2.59,45.588116
537.884,923.0,14.291537,91.0,-0.024262,3.474834,0.0,2.59,45.588116
538.186,935.0,13.670166,91.0,-0.024108,3.476004,0.0,2.59,45.588116
538.497,944.0,13.670166,91.0,-0.024164,3.477179,0.0,2.59,45.588116
538.827,939.0,13.670166,91.0,-0.02321,3.478447,0.0,2.59,45.588116
539.108,930.0,13.670166,91.0,-0.023144,3.479488,0.0,2.59,45.588116
539.397,936.0,13.670166,91.0,0.0,3.480646,0.0,2.59,45.588116
539.695,941.0,13.670166,91.0,0.0,3.48171,0.0,2.59,45.588116
540.008,939.0,13.670166,91.0,0.0,3.482941,0.0,2.59,45.588116
540.365,930.0,13.048795,91.0,-0.022548,3.484211,0.0,2.59,45.588116
540.671,930.0,13.048795,91.0,-0.022219,3.485333,0.0,2.59,45.588116
541.008,929.0,14.291537,91.0,-0.022219,3.486661,0.0,2.59,45.588116
541.288,930.0,13.670166,91.0,-0.022219,3.487695,0.0,2.59,45.588116
541.563,934.0,13.670166,91.0,-0.022219,3.488758,0.0,2.59,45.588116
541.876,916.0,13.048795,91.0,0.0,3.489909,0.0,2.59,45.588116
542.185,925.0,13.048795,91.0,-0.048113,3.491206,0.0,2.59,45.588116
542.552,935.0,13.048795,91.0,-0.022414,3.492362,0.0,2.59,45.588116
542.856,928.0,14.291537,91.0,-0.022414,3.493531,0.0,2.59,45.588116
543.193,928.0,13.670166,91.0,-0.022414,3.494846,0.0,2.59,45.588116
543.477,926.0,13.670166,91.0,-0.022414,3.495887,0.0,2.59,45.588116
543.751,918.0,13.048795,91.0,0.0,3.496903,0.0,2.59,45.588116
544.031,1053.0,13.048795,91.0,-0.0482,3.497927,0.0,2.59,45.588116
544.313,1407.0,13.048795,91.0,-0.025301,3.49893,0.0,2.59,45.588116
544.592,1533.0,13.048795,91.0,-0.025391,3.499938,0.0,2.59,45.588116
544.892,1552.0,13.048795,91.0,0.0,3.501014,0.0,2.59,45.588116
545.201,1550.0,13.048795,91.0,0.0,3.502178,0.0,2.59,45.588116
545.536,1544.0,13.048795,91.0,0.0,3.503387,0.0,2.59,45.588116
545.816,1550.0,13.048795,91.0,0.0,3.504377,0.0,2.59,45.588116
546.105,1582.0,14.291537,91.0,0.046719,3.505529,0.0,2.59,45.588116
546.397,1660.0,14.291537,91.0,0.047374,3.5067,0.0,2.59,45.588116
546.667,1820.0,14.291537,91.0,0.050085,3.507758,0.0,2.59,45.588116
546.957,1884.0,15.53428,91.0,0.099298,3.508994,0.0,2.59,45.588116
547.248,1946.0,15.53428,91.0,0.049547,3.510275,0.0,2.59,45.588116
547.543,1986.0,16.777022,91.0,0.098828,3.511617,0.0,2.59,45.588116
547.82,2020.0,16.777022,91.0,0.098314,3.512973,0.0,2.59,45.588116
548.217,2039.0,16.777022,91.0,0.044941,3.514828,0.0,2.59,45.588116
548.505,2067.0,18.019765,91.0,0.090129,3.51619,0.0,2.59,45.588116
548.784,2106.0,19.262507,91.0,0.09128,3.517736,0.0,2.59,45.588116
549.08,2135.0,19.262507,91.0,0.089951,3.519263,0.0,2.59,45.588116
549.388,2100.0,20.505249,91.0,0.145156,3.52105,0.0,2.59,45.588116
549.652,2058.0,20.505249,91.0,0.098805,3.522607,0.0,2.59,45.588116
549.939,1668.0,20.505249,91.0,0.049054,3.524205,0.0,2.59,45.588116
550.265,1447.0,21.747992,91.0,0.095587,3.52619,0.0,2.59,45.588116
550.62,1382.0,21.747992,91.0,0.045974,3.528329,0.0,2.59,45.588116
550.916,1323.0,21.747992,91.0,0.044796,3.530138,0.0,2.59,45.588116
551.236,1291.0,21.747992,91.0,0.043688,3.532068,0.0,2.59,45.588116
551.52,1239.0,21.747992,91.0,0.0,3.533724,0.0,2.59,45.588116
551.809,1167.0,21.126621,91.0,-0.023826,3.535472,0.0,2.59,45.588116
552.104,1108.0,21.126621,91.0,-0.023843,3.537192,0.0,2.59,45.588116
552.409,1339.0,21.126621,91.0,-0.024159,3.538969,0.0,2.59,45.588116
552.74,1411.0,22.369363,92.0,-0.024159,3.541054,0.0,2.59,45.588116
553.028,1443.0,21.747992,92.0,-0.024159,3.542819,0.0,2.59,45.588116
553.325,1327.0,21.747992,92.0,-0.024159,3.544591,0.0,2.59,45.588116
553.677,1350.0,21.747992,92.0,0.022326,3.546637,0.0,2.59,45.588116
553.952,1355.0,21.747992,92.0,-0.02336,3.548393,0.0,2.59,45.588116
554.273,1360.0,21.126621,92.0,-0.022743,3.550252,0.0,2.59,45.588116
554.535,1347.0,21.126621,92.0,-0.023396,3.551745,0.0,2.59,45.588116
554.824,1296.0,21.126621,92.0,-0.024692,3.553434,0.0,2.59,45.588116
555.112,1279.0,22.369363,92.0,-0.024692,3.55522,0.0,2.59,45.588116
555.425,1239.0,22.369363,92.0,0.049177,3.557207,0.0,2.59,45.588116
555.767,1268.0,22.369363,92.0,0.045984,3.559353,0.0,2.59,45.588116
556.048,1244.0,22.369363,92.0,0.046295,3.561051,0.0,2.59,45.588116
556.328,1233.0,21.747992,92.0,-0.023296,3.562786,0.0,2.59,45.588116
556.617,1217.0,21.747992,92.0,-0.023756,3.564524,0.0,2.59,45.588116
556.925,1194.0,21.126621,92.0,-0.048949,3.566341,0.0,2.59,45.588116
557.271,1171.0,21.126621,92.0,-0.046319,3.568349,0.0,2.59,45.588116
557.552,1146.0,20.505249,92.0,-0.046295,3.569923,0.0,2.59,45.588116
557.843,1124.0,20.505249,92.0,-0.04623,3.571626,0.0,2.59,45.588116
558.127,1107.0,20.505249,92.0,-0.023564,3.573207,0.0,2.59,45.588116
558.452,1089.0,19.883878,92.0,-0.04797,3.575029,0.0,2.59,45.588116
558.773,1292.0,19.883878,92.0,-0.023197,3.576798,0.0,2.59,45.588116
559.069,1498.0,19.883878,91.0,-0.023102,3.578465,0.0,2.59,45.588116
559.461,1669.0,19.262507,92.0,-0.042471,3.580544,0.0,2.59,45.588116
559.772,1900.0,18.641136,91.0,-0.042912,3.582134,0.0,2.59,45.588116
560.052,2047.0,18.641136,91.0,-0.044288,3.58359,0.0,2.59,45.588116
560.341,2100.0,19.883878,91.0,-0.044288,3.585202,0.0,2.59,45.588116
560.641,2119.0,19.883878,91.0,-0.044288,3.586803,0.0,2.59,45.588116
560.949,2130.0,19.883878,91.0,0.048147,3.588555,0.0,2.59,45.588116
561.232,2137.0,21.126621,91.0,0.095994,3.590172,0.0,2.59,45.588116
561.524,2146.0,21.126621,91.0,0.047894,3.591919,0.0,2.59,45.588116
561.807,2139.0,22.990734,91.0,0.121446,3.593685,0.0,2.59,45.588116
562.155,2150.0,24.233476,91.0,0.164385,3.596064,0.0,2.59,45.588116
562.459,2147.0,24.233476,91.0,0.11547,3.598076,0.0,2.59,45.588116
562.737,2093.0,25.476219,91.0,0.163545,3.600034,0.0,2.59,45.588116
563.012,1775.0,25.476219,91.0,0.094018,3.601989,0.0,2.59,45.588116
563.324,1773.0,25.476219,91.0,0.048447,3.604255,0.0,2.59,45.588116
563.657,1772.0,26.718961,91.0,0.094568,3.606717,0.0,2.59,45.588116
563.964,1773.0,27.961704,91.0,0.092315,3.609121,0.0,2.59,45.588116
564.329,1758.0,27.961704,91.0,0.086026,3.611984,0.0,2.59,45.588116
564.672,1761.0,29.204446,91.0,0.126121,3.614724,0.0,2.59,45.588116
564.998,1704.0,28.583075,91.0,0.126121,3.617271,0.0,2.59,45.588116
565.313,1713.0,28.583075,91.0,0.126121,3.619833,0.0,2.59,45.588116
565.644,1813.0,28.583075,91.0,0.021546,3.622478,0.0,2.59,45.588116
566.0,1939.0,28.583075,91.0,-0.021321,3.62536,0.0,2.59,45.588116
566.308,1980.0,28.583075,92.0,0.0,3.627653,0.0,2.59,45.588116
566.583,1983.0,28.583075,91.0,0.0,3.629871,0.0,2.59,45.588116
566.86,1969.0,30.447188,92.0,0.06989,3.632201,0.0,2.59,45.588116
567.177,1911.0,30.447188,92.0,0.072233,3.634903,0.0,2.59,45.588116
567.505,1700.0,30.447188,91.0,0.070965,3.637614,0.0,2.59,45.588116
567.775,1485.0,30.447188,92.0,0.071287,3.639963,0.0,2.59,45.588116
568.057,1353.0,30.447188,92.0,0.0,3.642397,0.0,2.59,45.588116
568.344,1279.0,31.689931,91.0,0.048536,3.644939,0.0,2.59,45.588116
568.664,1228.0,31.689931,92.0,0.048894,3.648415,0.0,2.59,45.588116
569.001,1267.0,31.689931,91.0,0.046222,3.650643,0.0,2.59,45.588116
569.272,1261.0,31.689931,92.0,0.046599,3.653096,0.0,2.59,45.588116
569.569,1249.0,31.06856,91.0,-0.023131,3.655646,0.0,2.59,45.588116
569.856,1226.0,31.06856,91.0,-0.023759,3.658122,0.0,2.59,45.588116
570.164,1202.0,31.06856,92.0,-0.024357,3.660688,0.0,2.59,45.588116
570.441,1178.0,31.06856,92.0,-0.02424,3.663072,0.0,2.59,45.588116
570.72,1157.0,29.825817,92.0,-0.049187,3.665481,0.0,2.59,45.588116
571.052,1132.0,29.204446,92.0,-0.07107,3.668129,0.0,2.59,45.588116
